ClassificationID,SourceInventoryID,TargetName,FullPath,RelativePath,Dimension,ProposedLabel,ConfidenceTier,ConfidenceReason,RequiresReview
CLS-20260802-160130,INV-20260802-141614,Desktop,/Users/eduardofgiovannini/Desktop/Beats_Source.app.backup-2026-07-30-1709/Contents/_CodeSignature/CodeResources,Beats_Source.app.backup-2026-07-30-1709/Contents/_CodeSignature/CodeResources,staleness,fresh,High,Modified 4d ago (< 180d).,false
CLS-20260802-160130,INV-20260802-141614,Desktop,/Users/eduardofgiovannini/Desktop/Beats_Source.app.backup-2026-07-30-1709/Contents/MacOS/applet,Beats_Source.app.backup-2026-07-30-1709/Contents/MacOS/applet,project-grouping,workspace:Beats_Source.app.backup-2026-07-30-1709,High,Deterministic path read: top-level folder segment under the target root.,false
CLS-20260802-160130,INV-20260802-141614,Desktop,/Users/eduardofgiovannini/Desktop/Beats_Source.app.backup-2026-07-30-1709/Contents/MacOS/applet,Beats_Source.app.backup-2026-07-30-1709/Contents/MacOS/applet,file-type,unclassified-type,Low,Extension '[none]' is not in the static type lookup.,true
CLS-20260802-160130,INV-20260802-141614,Desktop,/Users/eduardofgiovannini/Desktop/Beats_Source.app.backup-2026-07-30-1709/Contents/MacOS/applet,Beats_Source.app.backup-2026-07-30-1709/Contents/MacOS/applet,staleness,fresh,High,Modified 4d ago (< 180d).,false
CLS-20260802-160130,INV-20260802-141614,Desktop,/Users/eduardofgiovannini/Desktop/Beats_Source.app.backup-2026-07-30-1709/Contents/Resources/applet.rsrc,Beats_Source.app.backup-2026-07-30-1709/Contents/Resources/applet.rsrc,project-grouping,workspace:Beats_Source.app.backup-2026-07-30-1709,High,Deterministic path read: top-level folder segment under the target root.,false
CLS-20260802-160130,INV-20260802-141614,Desktop,/Users/eduardofgiovannini/Desktop/Beats_Source.app.backup-2026-07-30-1709/Contents/Resources/applet.rsrc,Beats_Source.app.backup-2026-07-30-1709/Contents/Resources/applet.rsrc,file-type,unclassified-type,Low,Extension 'rsrc' is not in the static type lookup.,true
CLS-20260802-160130,INV-20260802-141614,Desktop,/Users/eduardofgiovannini/Desktop/Beats_Source.app.backup-2026-07-30-1709/Contents/Resources/applet.rsrc,Beats_Source.app.backup-2026-07-30-1709/Contents/Resources/applet.rsrc,staleness,fresh,High,Modified 4d ago (< 180d).,false
CLS-20260802-160130,INV-20260802-141614,Desktop,/Users/eduardofgiovannini/Desktop/Beats_Source.app.backup-2026-07-30-1709/Contents/Resources/Assets.car,Beats_Source.app.backup-2026-07-30-1709/Contents/Resources/Assets.car,project-grouping,workspace:Beats_Source.app.backup-2026-07-30-1709,High,Deterministic path read: top-level folder segment under the target root.,false
CLS-20260802-160130,INV-20260802-141614,Desktop,/Users/eduardofgiovannini/Desktop/Beats_Source.app.backup-2026-07-30-1709/Contents/Resources/Assets.car,Beats_Source.app.backup-2026-07-30-1709/Contents/Resources/Assets.car,file-type,unclassified-type,Low,Extension 'car' is not in the static type lookup.,true
CLS-20260802-160130,INV-20260802-141614,Desktop,/Users/eduardofgiovannini/Desktop/Beats_Source.app.backup-2026-07-30-1709/Contents/Resources/Assets.car,Beats_Source.app.backup-2026-07-30-1709/Contents/Resources/Assets.car,staleness,fresh,High,Modified 4d ago (< 180d).,false
CLS-20260802-160130,INV-20260802-141614,Desktop,/Users/eduardofgiovannini/Desktop/Beats_Source.app.backup-2026-07-30-1709/Contents/Resources/Scripts/main.scpt,Beats_Source.app.backup-2026-07-30-1709/Contents/Resources/Scripts/main.scpt,project-grouping,workspace:Beats_Source.app.backup-2026-07-30-1709,High,Deterministic path read: top-level folder segment under the target root.,false
CLS-20260802-160130,INV-20260802-141614,Desktop,/Users/eduardofgiovannini/Desktop/Beats_Source.app.backup-2026-07-30-1709/Contents/Resources/Scripts/main.scpt,Beats_Source.app.backup-2026-07-30-1709/Contents/Resources/Scripts/main.scpt,file-type,unclassified-type,Low,Extension 'scpt' is not in the static type lookup.,true
CLS-20260802-160130,INV-20260802-141614,Desktop,/Users/eduardofgiovannini/Desktop/Beats_Source.app.backup-2026-07-30-1709/Contents/Resources/Scripts/main.scpt,Beats_Source.app.backup-2026-07-30-1709/Contents/Resources/Scripts/main.scpt,staleness,fresh,High,Modified 4d ago (< 180d).,false
CLS-20260802-160130,INV-20260802-141614,Desktop,/Users/eduardofgiovannini/Desktop/Beats_Source.app.backup-2026-07-30-1709/Contents/Resources/applet.icns,Beats_Source.app.backup-2026-07-30-1709/Contents/Resources/applet.icns,project-grouping,workspace:Beats_Source.app.backup-2026-07-30-1709,High,Deterministic path read: top-level folder segment under the target root.,false
CLS-20260802-160130,INV-20260802-141614,Desktop,/Users/eduardofgiovannini/Desktop/Beats_Source.app.backup-2026-07-30-1709/Contents/Resources/applet.icns,Beats_Source.app.backup-2026-07-30-1709/Contents/Resources/applet.icns,file-type,unclassified-type,Low,Extension 'icns' is not in the static type lookup.,true
CLS-20260802-160130,INV-20260802-141614,Desktop,/Users/eduardofgiovannini/Desktop/Beats_Source.app.backup-2026-07-30-1709/Contents/Resources/applet.icns,Beats_Source.app.backup-2026-07-30-1709/Contents/Resources/applet.icns,staleness,fresh,High,Modified 4d ago (< 180d).,false
CLS-20260802-160130,INV-20260802-141614,Desktop,/Users/eduardofgiovannini/Desktop/Beats_Source.app.backup-2026-07-30-1709/Contents/Info.plist,Beats_Source.app.backup-2026-07-30-1709/Contents/Info.plist,project-grouping,workspace:Beats_Source.app.backup-2026-07-30-1709,High,Deterministic path read: top-level folder segment under the target root.,false
CLS-20260802-160130,INV-20260802-141614,Desktop,/Users/eduardofgiovannini/Desktop/Beats_Source.app.backup-2026-07-30-1709/Contents/Info.plist,Beats_Source.app.backup-2026-07-30-1709/Contents/Info.plist,file-type,unclassified-type,Low,Extension 'plist' is not in the static type lookup.,true
CLS-20260802-160130,INV-20260802-141614,Desktop,/Users/eduardofgiovannini/Desktop/Beats_Source.app.backup-2026-07-30-1709/Contents/Info.plist,Beats_Source.app.backup-2026-07-30-1709/Contents/Info.plist,staleness,fresh,High,Modified 4d ago (< 180d).,false
CLS-20260802-160130,INV-20260802-141614,Desktop,/Users/eduardofgiovannini/Desktop/Beats_Source.app.backup-2026-07-30-1709/Contents/PkgInfo,Beats_Source.app.backup-2026-07-30-1709/Contents/PkgInfo,project-grouping,workspace:Beats_Source.app.backup-2026-07-30-1709,High,Deterministic path read: top-level folder segment under the target root.,false
CLS-20260802-160130,INV-20260802-141614,Desktop,/Users/eduardofgiovannini/Desktop/Beats_Source.app.backup-2026-07-30-1709/Contents/PkgInfo,Beats_Source.app.backup-2026-07-30-1709/Contents/PkgInfo,file-type,unclassified-type,Low,Extension '[none]' is not in the static type lookup.,true
CLS-20260802-160130,INV-20260802-141614,Desktop,/Users/eduardofgiovannini/Desktop/Beats_Source.app.backup-2026-07-30-1709/Contents/PkgInfo,Beats_Source.app.backup-2026-07-30-1709/Contents/PkgInfo,staleness,fresh,High,Modified 4d ago (< 180d).,false
CLS-20260802-160130,INV-20260802-141614,Desktop,/Users/eduardofgiovannini/Desktop/Cursor Agent Skills Guide.txt,Cursor Agent Skills Guide.txt,project-grouping,workspace:root,High,Deterministic path read: top-level folder segment under the target root.,false
CLS-20260802-160130,INV-20260802-141614,Desktop,/Users/eduardofgiovannini/Desktop/Cursor Agent Skills Guide.txt,Cursor Agent Skills Guide.txt,file-type,document,High,Extension .txt matched the static type lookup.,false
CLS-20260802-160130,INV-20260802-141614,Desktop,/Users/eduardofgiovannini/Desktop/Cursor Agent Skills Guide.txt,Cursor Agent Skills Guide.txt,staleness,fresh,High,Modified 2d ago (< 180d).,false
CLS-20260802-160130,INV-20260802-141614,Desktop,/Users/eduardofgiovannini/Desktop/-.pdf,-.pdf,project-grouping,workspace:root,High,Deterministic path read: top-level folder segment under the target root.,false
CLS-20260802-160130,INV-20260802-141614,Desktop,/Users/eduardofgiovannini/Desktop/-.pdf,-.pdf,file-type,document,High,Extension .pdf matched the static type lookup.,false
CLS-20260802-160130,INV-20260802-141614,Desktop,/Users/eduardofgiovannini/Desktop/-.pdf,-.pdf,staleness,fresh,High,Modified 101d ago (< 180d).,false
CLS-20260802-160130,INV-20260802-141614,Desktop,/Users/eduardofgiovannini/Desktop/.localized,.localized,project-grouping,workspace:root,High,Deterministic path read: top-level folder segment under the target root.,false
CLS-20260802-160130,INV-20260802-141614,Desktop,/Users/eduardofgiovannini/Desktop/.localized,.localized,file-type,unclassified-type,Low,Extension '[none]' is not in the static type lookup.,true
CLS-20260802-160130,INV-20260802-141614,Desktop,/Users/eduardofgiovannini/Desktop/.localized,.localized,staleness,aging,High,Modified 197d ago (180-365d).,false
CLS-20260802-160130,INV-20260802-141614,Desktop,/Users/eduardofgiovannini/Desktop/mercadores da noitete.pdf,mercadores da noitete.pdf,project-grouping,workspace:root,High,Deterministic path read: top-level folder segment under the target root.,false
CLS-20260802-160130,INV-20260802-141614,Desktop,/Users/eduardofgiovannini/Desktop/mercadores da noitete.pdf,mercadores da noitete.pdf,file-type,document,High,Extension .pdf matched the static type lookup.,false
CLS-20260802-160130,INV-20260802-141614,Desktop,/Users/eduardofgiovannini/Desktop/mercadores da noitete.pdf,mercadores da noitete.pdf,staleness,very-stale,High,Modified 1566d ago (> 730d).,false
CLS-20260802-160130,INV-20260802-141614,Desktop,/Users/eduardofgiovannini/Desktop/System_Reports/.DS_Store,System_Reports/.DS_Store,project-grouping,workspace:System_Reports,High,Deterministic path read: top-level folder segment under the target root.,false
CLS-20260802-160130,INV-20260802-141614,Desktop,/Users/eduardofgiovannini/Desktop/System_Reports/.DS_Store,System_Reports/.DS_Store,file-type,unclassified-type,Low,Extension '[none]' is not in the static type lookup.,true
CLS-20260802-160130,INV-20260802-141614,Desktop,/Users/eduardofgiovannini/Desktop/System_Reports/.DS_Store,System_Reports/.DS_Store,staleness,fresh,High,Modified 3d ago (< 180d).,false
CLS-20260802-160130,INV-20260802-141614,Desktop,/Users/eduardofgiovannini/Desktop/casa/PLANTA BAIXA - PAV TÉRREO - v2.pdf,casa/PLANTA BAIXA - PAV TÉRREO - v2.pdf,project-grouping,workspace:casa,High,Deterministic path read: top-level folder segment under the target root.,false
CLS-20260802-160130,INV-20260802-141614,Desktop,/Users/eduardofgiovannini/Desktop/casa/PLANTA BAIXA - PAV TÉRREO - v2.pdf,casa/PLANTA BAIXA - PAV TÉRREO - v2.pdf,file-type,document,High,Extension .pdf matched the static type lookup.,false
CLS-20260802-160130,INV-20260802-141614,Desktop,/Users/eduardofgiovannini/Desktop/casa/PLANTA BAIXA - PAV TÉRREO - v2.pdf,casa/PLANTA BAIXA - PAV TÉRREO - v2.pdf,staleness,fresh,High,Modified 85d ago (< 180d).,false
CLS-20260802-160130,INV-20260802-141614,Desktop,/Users/eduardofgiovannini/Desktop/casa/.DS_Store,casa/.DS_Store,project-grouping,workspace:casa,High,Deterministic path read: top-level folder segment under the target root.,false
CLS-20260802-160130,INV-20260802-141614,Desktop,/Users/eduardofgiovannini/Desktop/casa/.DS_Store,casa/.DS_Store,file-type,unclassified-type,Low,Extension '[none]' is not in the static type lookup.,true
CLS-20260802-160130,INV-20260802-141614,Desktop,/Users/eduardofgiovannini/Desktop/casa/.DS_Store,casa/.DS_Store,staleness,fresh,High,Modified 13d ago (< 180d).,false
CLS-20260802-160130,INV-20260802-141614,Desktop,/Users/eduardofgiovannini/Desktop/casa/homeoffice/ho1.jpeg,casa/homeoffice/ho1.jpeg,project-grouping,workspace:casa,High,Deterministic path read: top-level folder segment under the target root.,false
CLS-20260802-160130,INV-20260802-141614,Desktop,/Users/eduardofgiovannini/Desktop/casa/homeoffice/ho1.jpeg,casa/homeoffice/ho1.jpeg,file-type,image,High,Extension .jpeg matched the static type lookup.,false
CLS-20260802-160130,INV-20260802-141614,Desktop,/Users/eduardofgiovannini/Desktop/casa/homeoffice/ho1.jpeg,casa/homeoffice/ho1.jpeg,staleness,fresh,High,Modified 26d ago (< 180d).,false
CLS-20260802-160130,INV-20260802-141614,Desktop,/Users/eduardofgiovannini/Desktop/casa/homeoffice/54bf5b2aa9ff97a0e7ac2e9dbadc56f4.jpg,casa/homeoffice/54bf5b2aa9ff97a0e7ac2e9dbadc56f4.jpg,project-grouping,workspace:casa,High,Deterministic path read: top-level folder segment under the target root.,false
CLS-20260802-160130,INV-20260802-141614,Desktop,/Users/eduardofgiovannini/Desktop/casa/homeoffice/54bf5b2aa9ff97a0e7ac2e9dbadc56f4.jpg,casa/homeoffice/54bf5b2aa9ff97a0e7ac2e9dbadc56f4.jpg,file-type,image,High,Extension .jpg matched the static type lookup.,false
CLS-20260802-160130,INV-20260802-141614,Desktop,/Users/eduardofgiovannini/Desktop/casa/homeoffice/54bf5b2aa9ff97a0e7ac2e9dbadc56f4.jpg,casa/homeoffice/54bf5b2aa9ff97a0e7ac2e9dbadc56f4.jpg,staleness,fresh,High,Modified 44d ago (< 180d).,false
CLS-20260802-160130,INV-20260802-141614,Desktop,/Users/eduardofgiovannini/Desktop/casa/homeoffice/ho2.jpeg,casa/homeoffice/ho2.jpeg,project-grouping,workspace:casa,High,Deterministic path read: top-level folder segment under the target root.,false
CLS-20260802-160130,INV-20260802-141614,Desktop,/Users/eduardofgiovannini/Desktop/casa/homeoffice/ho2.jpeg,casa/homeoffice/ho2.jpeg,file-type,image,High,Extension .jpeg matched the static type lookup.,false
CLS-20260802-160130,INV-20260802-141614,Desktop,/Users/eduardofgiovannini/Desktop/casa/homeoffice/ho2.jpeg,casa/homeoffice/ho2.jpeg,staleness,fresh,High,Modified 26d ago (< 180d).,false
CLS-20260802-160130,INV-20260802-141614,Desktop,/Users/eduardofgiovannini/Desktop/casa/homeoffice/ho.jpeg,casa/homeoffice/ho.jpeg,project-grouping,workspace:casa,High,Deterministic path read: top-level folder segment under the target root.,false
CLS-20260802-160130,INV-20260802-141614,Desktop,/Users/eduardofgiovannini/Desktop/casa/homeoffice/ho.jpeg,casa/homeoffice/ho.jpeg,file-type,image,High,Extension .jpeg matched the static type lookup.,false
CLS-20260802-160130,INV-20260802-141614,Desktop,/Users/eduardofgiovannini/Desktop/casa/homeoffice/ho.jpeg,casa/homeoffice/ho.jpeg,staleness,fresh,High,Modified 26d ago (< 180d).,false
CLS-20260802-160130,INV-20260802-141614,Desktop,/Users/eduardofgiovannini/Desktop/casa/homeoffice/Screenshot 2026-07-13 at 10.17.31 PM.png,casa/homeoffice/Screenshot 2026-07-13 at 10.17.31 PM.png,project-grouping,workspace:casa,High,Deterministic path read: top-level folder segment under the target root.,false
CLS-20260802-160130,INV-20260802-141614,Desktop,/Users/eduardofgiovannini/Desktop/casa/homeoffice/Screenshot 2026-07-13 at 10.17.31 PM.png,casa/homeoffice/Screenshot 2026-07-13 at 10.17.31 PM.png,file-type,image,High,Extension .png matched the static type lookup.,false
CLS-20260802-160130,INV-20260802-141614,Desktop,/Users/eduardofgiovannini/Desktop/casa/homeoffice/Screenshot 2026-07-13 at 10.17.31 PM.png,casa/homeoffice/Screenshot 2026-07-13 at 10.17.31 PM.png,staleness,fresh,High,Modified 19d ago (< 180d).,false
CLS-20260802-160130,INV-20260802-141614,Desktop,/Users/eduardofgiovannini/Desktop/casa/homeoffice/2.png,casa/homeoffice/2.png,project-grouping,workspace:casa,High,Deterministic path read: top-level folder segment under the target root.,false
CLS-20260802-160130,INV-20260802-141614,Desktop,/Users/eduardofgiovannini/Desktop/casa/homeoffice/2.png,casa/homeoffice/2.png,file-type,image,High,Extension .png matched the static type lookup.,false
CLS-20260802-160130,INV-20260802-141614,Desktop,/Users/eduardofgiovannini/Desktop/casa/homeoffice/2.png,casa/homeoffice/2.png,staleness,fresh,High,Modified 35d ago (< 180d).,false
CLS-20260802-160130,INV-20260802-141614,Desktop,/Users/eduardofgiovannini/Desktop/casa/homeoffice/1.jpg,casa/homeoffice/1.jpg,project-grouping,workspace:casa,High,Deterministic path read: top-level folder segment under the target root.,false
CLS-20260802-160130,INV-20260802-141614,Desktop,/Users/eduardofgiovannini/Desktop/casa/homeoffice/1.jpg,casa/homeoffice/1.jpg,file-type,image,High,Extension .jpg matched the static type lookup.,false
CLS-20260802-160130,INV-20260802-141614,Desktop,/Users/eduardofgiovannini/Desktop/casa/homeoffice/1.jpg,casa/homeoffice/1.jpg,staleness,fresh,High,Modified 44d ago (< 180d).,false
CLS-20260802-160130,INV-20260802-141614,Desktop,/Users/eduardofgiovannini/Desktop/casa/casa_fundo/Gemini_Generated_Image_uwgcp7uwgcp7uwgc.png,casa/casa_fundo/Gemini_Generated_Image_uwgcp7uwgcp7uwgc.png,project-grouping,workspace:casa,High,Deterministic path read: top-level folder segment under the target root.,false
CLS-20260802-160130,INV-20260802-141614,Desktop,/Users/eduardofgiovannini/Desktop/casa/casa_fundo/Gemini_Generated_Image_uwgcp7uwgcp7uwgc.png,casa/casa_fundo/Gemini_Generated_Image_uwgcp7uwgcp7uwgc.png,file-type,image,High,Extension .png matched the static type lookup.,false
CLS-20260802-160130,INV-20260802-141614,Desktop,/Users/eduardofgiovannini/Desktop/casa/casa_fundo/Gemini_Generated_Image_uwgcp7uwgcp7uwgc.png,casa/casa_fundo/Gemini_Generated_Image_uwgcp7uwgcp7uwgc.png,staleness,fresh,High,Modified 25d ago (< 180d).,false
CLS-20260802-160130,INV-20260802-141614,Desktop,/Users/eduardofgiovannini/Desktop/casa/casa_fundo/WhatsApp Image 2026-07-07 at 17.22.03 (1).jpeg,casa/casa_fundo/WhatsApp Image 2026-07-07 at 17.22.03 (1).jpeg,project-grouping,workspace:casa,High,Deterministic path read: top-level folder segment under the target root.,false
CLS-20260802-160130,INV-20260802-141614,Desktop,/Users/eduardofgiovannini/Desktop/casa/casa_fundo/WhatsApp Image 2026-07-07 at 17.22.03 (1).jpeg,casa/casa_fundo/WhatsApp Image 2026-07-07 at 17.22.03 (1).jpeg,file-type,image,High,Extension .jpeg matched the static type lookup.,false
CLS-20260802-160130,INV-20260802-141614,Desktop,/Users/eduardofgiovannini/Desktop/casa/casa_fundo/WhatsApp Image 2026-07-07 at 17.22.03 (1).jpeg,casa/casa_fundo/WhatsApp Image 2026-07-07 at 17.22.03 (1).jpeg,staleness,fresh,High,Modified 25d ago (< 180d).,false
CLS-20260802-160130,INV-20260802-141614,Desktop,/Users/eduardofgiovannini/Desktop/casa/casa_fundo/Gemini_Generated_Image_rq4xforq4xforq4x.png,casa/casa_fundo/Gemini_Generated_Image_rq4xforq4xforq4x.png,project-grouping,workspace:casa,High,Deterministic path read: top-level folder segment under the target root.,false
CLS-20260802-160130,INV-20260802-141614,Desktop,/Users/eduardofgiovannini/Desktop/casa/casa_fundo/Gemini_Generated_Image_rq4xforq4xforq4x.png,casa/casa_fundo/Gemini_Generated_Image_rq4xforq4xforq4x.png,file-type,image,High,Extension .png matched the static type lookup.,false
CLS-20260802-160130,INV-20260802-141614,Desktop,/Users/eduardofgiovannini/Desktop/casa/casa_fundo/Gemini_Generated_Image_rq4xforq4xforq4x.png,casa/casa_fundo/Gemini_Generated_Image_rq4xforq4xforq4x.png,staleness,fresh,High,Modified 25d ago (< 180d).,false
CLS-20260802-160130,INV-20260802-141614,Desktop,/Users/eduardofgiovannini/Desktop/casa/churras/.DS_Store,casa/churras/.DS_Store,project-grouping,workspace:casa,High,Deterministic path read: top-level folder segment under the target root.,false
CLS-20260802-160130,INV-20260802-141614,Desktop,/Users/eduardofgiovannini/Desktop/casa/churras/.DS_Store,casa/churras/.DS_Store,file-type,unclassified-type,Low,Extension '[none]' is not in the static type lookup.,true
CLS-20260802-160130,INV-20260802-141614,Desktop,/Users/eduardofgiovannini/Desktop/casa/churras/.DS_Store,casa/churras/.DS_Store,staleness,fresh,High,Modified 48d ago (< 180d).,false
CLS-20260802-160130,INV-20260802-141614,Desktop,/Users/eduardofgiovannini/Desktop/casa/churras/Edson_persas_Sene_on_the_out_a.mp4,casa/churras/Edson_persas_Sene_on_the_out_a.mp4,project-grouping,workspace:casa,High,Deterministic path read: top-level folder segment under the target root.,false
CLS-20260802-160130,INV-20260802-141614,Desktop,/Users/eduardofgiovannini/Desktop/casa/churras/Edson_persas_Sene_on_the_out_a.mp4,casa/churras/Edson_persas_Sene_on_the_out_a.mp4,file-type,video,High,Extension .mp4 matched the static type lookup.,false
CLS-20260802-160130,INV-20260802-141614,Desktop,/Users/eduardofgiovannini/Desktop/casa/churras/Edson_persas_Sene_on_the_out_a.mp4,casa/churras/Edson_persas_Sene_on_the_out_a.mp4,staleness,fresh,High,Modified 58d ago (< 180d).,false
CLS-20260802-160130,INV-20260802-141614,Desktop,/Users/eduardofgiovannini/Desktop/casa/churras/Gemini_Generated_Image_ac2ku1ac2ku1ac2k.png,casa/churras/Gemini_Generated_Image_ac2ku1ac2ku1ac2k.png,project-grouping,workspace:casa,High,Deterministic path read: top-level folder segment under the target root.,false
CLS-20260802-160130,INV-20260802-141614,Desktop,/Users/eduardofgiovannini/Desktop/casa/churras/Gemini_Generated_Image_ac2ku1ac2ku1ac2k.png,casa/churras/Gemini_Generated_Image_ac2ku1ac2ku1ac2k.png,file-type,image,High,Extension .png matched the static type lookup.,false
CLS-20260802-160130,INV-20260802-141614,Desktop,/Users/eduardofgiovannini/Desktop/casa/churras/Gemini_Generated_Image_ac2ku1ac2ku1ac2k.png,casa/churras/Gemini_Generated_Image_ac2ku1ac2ku1ac2k.png,staleness,fresh,High,Modified 60d ago (< 180d).,false
CLS-20260802-160130,INV-20260802-141614,Desktop,/Users/eduardofgiovannini/Desktop/casa/churras/Toscana_p[alllet.png,casa/churras/Toscana_p[alllet.png,project-grouping,workspace:casa,High,Deterministic path read: top-level folder segment under the target root.,false
CLS-20260802-160130,INV-20260802-141614,Desktop,/Users/eduardofgiovannini/Desktop/casa/churras/Toscana_p[alllet.png,casa/churras/Toscana_p[alllet.png,file-type,image,High,Extension .png matched the static type lookup.,false
CLS-20260802-160130,INV-20260802-141614,Desktop,/Users/eduardofgiovannini/Desktop/casa/churras/Toscana_p[alllet.png,casa/churras/Toscana_p[alllet.png,staleness,fresh,High,Modified 60d ago (< 180d).,false
CLS-20260802-160130,INV-20260802-141614,Desktop,/Users/eduardofgiovannini/Desktop/casa/Novo_Layout_casa/VISTA CASA PREDIO/replicate-prediction-7nsjgqzbllrxobv5lzkzaiknlq.png,casa/Novo_Layout_casa/VISTA CASA PREDIO/replicate-prediction-7nsjgqzbllrxobv5lzkzaiknlq.png,project-grouping,workspace:casa,High,Deterministic path read: top-level folder segment under the target root.,false
CLS-20260802-160130,INV-20260802-141614,Desktop,/Users/eduardofgiovannini/Desktop/casa/Novo_Layout_casa/VISTA CASA PREDIO/replicate-prediction-7nsjgqzbllrxobv5lzkzaiknlq.png,casa/Novo_Layout_casa/VISTA CASA PREDIO/replicate-prediction-7nsjgqzbllrxobv5lzkzaiknlq.png,file-type,image,High,Extension .png matched the static type lookup.,false
CLS-20260802-160130,INV-20260802-141614,Desktop,/Users/eduardofgiovannini/Desktop/casa/Novo_Layout_casa/VISTA CASA PREDIO/replicate-prediction-7nsjgqzbllrxobv5lzkzaiknlq.png,casa/Novo_Layout_casa/VISTA CASA PREDIO/replicate-prediction-7nsjgqzbllrxobv5lzkzaiknlq.png,staleness,very-stale,High,Modified 1129d ago (> 730d).,false
